player_id,player_name,position,country,date_of_birth,height
p172246,Florent Hadergjonaj,Defender,Kosovo,7/31/1994,182
p1723,Adam Murray,Midfielder,England,9/30/1981,175
p1724,Morten Hyldgaard,Goalkeeper,Denmark,1/26/1978,198
p1725,Stefano Eranio,Midfielder,Italy,12/29/1966,180
p172551,Callum Roberts,Midfielder,England,4/14/1997,\N
p172565,Sam Howes,Goalkeeper,England,11/10/1997,\N
p172567,Josh Cullen,Midfielder,Ireland,4/7/1996,175
p172568,Jordan Brown,Forward,England,11/10/1996,\N
p1726,Mikael Forssell,Forward,Finland,3/15/1981,184
p172632,Demarai Gray,Forward,England,6/28/1996,180
p172649,Dean Henderson,Goalkeeper,England,3/12/1997,188
p17268,Julio Baptista,Midfielder,Brazil,10/1/1981,183
p1727,Laurent Delorge,Midfielder,Belgium,7/21/1979,178
p17271,Javier Garrido,Defender,Spain,3/15/1985,180
p172780,James Maddison,Midfielder,England,11/23/1996,175
p172782,Josh Brownhill,Midfielder,England,12/19/1995,180
p1728,Esteban Fuertes,Forward,Argentina,12/26/1972,182
p172841,Saïd Benrahma,Forward,Algeria,8/10/1995,172
p172850,Ben Chilwell,Defender,England,12/21/1996,178
p1729,Stephen Froggatt,Midfielder,England,3/9/1973,178
p17291,Guly do Prado,Midfielder,Brazil,12/31/1981,189
p172986,Nathan,Midfielder,Brazil,3/13/1996,178
p1730,Gary Breen,Defender,Ireland,12/12/1973,185
p1731,Youssef Chippo,Midfielder,Morocco,5/10/1973,180
p1732,Marcus Hall,Defender,England,3/24/1976,185
p1733,Runar Normann,Midfielder,Norway,3/1/1978,180
p17336,Gaël Clichy,Defender,France,7/26/1985,176
p17337,Carl Medjani,Defender,Algeria,5/15/1985,184
p17338,Michael Foley-Sheridan,Midfielder,Ireland,3/9/1983,168
p17339,Steven Davis,Midfielder,Northern Ireland,1/1/1985,173
p1734,Gavin Strachan,Midfielder,Scotland,12/23/1978,178
p17340,Danny Jackman,Defender,England,1/3/1983,163
p17341,Ian McGrane,Midfielder,Ireland,8/4/1984,178
p17343,Malik Buari,Midfielder,Ghana,1/21/1984,181
p17344,Zesh Rehman,Midfielder,Pakistan,10/14/1983,189
p17349,Aaron Lennon,Midfielder,England,4/16/1987,165
p1735,Barry Quinn,Midfielder,Ireland,5/9/1979,183
p173514,Isaac Success,Forward,Nigeria,1/7/1996,186
p173515,Kelechi Iheanacho,Forward,Nigeria,10/3/1996,185
p17353,Ricardo Vaz Tê,Forward,Portugal,10/1/1986,188
p173633,Paul Edwards,Defender,England,12/25/1963,\N
p173634,Paul Blades,Defender,England,1/5/1965,\N
p173637,Nathan Freeman,Midfielder,England,8/5/1977,181
p173651,Michael Quinn,,England,5/2/1962,\N
p173654,Alan Dickens,Midfielder,England,9/3/1964,\N
p173661,Ray Woods,Midfielder,England,6/7/1965,\N
p173665,Louie Donowa,Midfielder,England,9/24/1964,175
p173666,Matt Dickins,Goalkeeper,England,9/3/1970,\N
p173668,Martin Thomas,,Wales,11/28/1959,\N
p1737,Thomas Myhre,Goalkeeper,Norway,10/16/1973,188
p173701,Nathan Peel,Forward,England,5/17/1972,\N
p173708,Paul Williams,Defender,Northern Ireland,9/8/1963,191
p173716,Paddy Kelly,Defender,Scotland,4/26/1978,\N
p173730,Nicky Spooner,Defender,England,6/5/1971,178
p173738,Paul Harford,Defender,England,10/21/1974,\N
p173739,Adam Hajdu,Midfielder,Hungary,1/16/1993,179
p173761,Ray Johnston,Goalkeeper,England,5/5/1981,\N
p173762,Rinor Nushi,Forward,Sweden,0000-00-00,\N
p173792,Reece Oxford,Defender,England,12/16/1998,190
p1738,Alex Cleland,Defender,Scotland,10/12/1970,175
p173803,Ben Sheaf,Midfielder,England,2/5/1998,185
p173804,Layton Ndukwu,Forward,England,9/7/1998,177
p173807,Tom Davies,Midfielder,England,6/30/1998,180
p173809,Jonathan Leko,Midfielder,England,4/24/1999,182
p173810,Darnell Johnson,Defender,England,9/3/1998,\N
p173812,Cameron Coxe,Defender,Wales,12/18/1998,185
p173818,Nathan Broadhead,Forward,Wales,4/5/1998,178
p173821,Tyler Roberts,Forward,Wales,1/12/1999,180
p173878,Jay Dasilva,Defender,England,4/22/1998,170
p173879,Tammy Abraham,Forward,England,10/2/1997,190
p1739,Michael Ball,Defender,England,10/2/1979,185
p173904,Davinson Sánchez,Defender,Colombia,6/12/1996,187
p173924,Khalid Abdo,Midfielder,Sweden,11/1/1996,\N
p173927,Harry McKirdy,Forward,England,3/29/1997,175
p173954,Jairo Riedewald,Midfielder,Netherlands,9/9/1996,182
p1740,Richard Gough,Midfielder,Scotland,4/5/1962,183
p17403,Kepa,Forward,Spain,1/13/1984,185
p1741,John Eustace,Midfielder,England,11/3/1979,180
p174102,Reece Grego-Cox,Midfielder,Ireland,11/12/1996,174
p1742,Dave Watson,Defender,England,11/20/1961,180
p174248,George Thomas,Forward,Wales,3/24/1997,173
p174254,Pedro Chirivella,Midfielder,Spain,5/23/1997,178
p174258,Josh Debayo,Defender,England,10/17/1996,183
p1743,David Unsworth,Defender,England,10/16/1973,183
p174308,Julio Pleguezuelo,Defender,Spain,1/26/1997,180
p17436,Dexter Blackstock,Forward,Antigua & Barbuda,5/20/1986,185
p1744,John Collins,Midfielder,Scotland,1/31/1968,173
p17441,José Manuel Jurado,Midfielder,Spain,6/29/1986,173
p1745,Nick Barmby,Midfielder,England,2/11/1974,170
p174587,Taye Ashby-Hammond,Goalkeeper,England,3/21/1999,186
p174590,Jacob Maddox,Midfielder,England,11/3/1998,179
p174592,Marcus Edwards,Midfielder,England,12/3/1998,167
p174593,Kyle Edwards,Midfielder,England,2/17/1998,172
p174594,Lukas Nmecha,Forward,Germany,12/14/1998,185
p174595,Admiral Muskwe,Forward,Zimbabwe,8/21/1998,183
p174597,Andre Green,Midfielder,England,7/26/1998,180
p1746,Kevin Campbell,Forward,England,2/4/1970,183
p174647,Conor Shaughnessy,Midfielder,Ireland,6/30/1996,191
p17467,Anderson Silva,Midfielder,Brazil,8/28/1982,188
p17468,Carlos Cuellar,Defender,Spain,8/23/1981,190
p174685,Ed Francis,Defender,England,9/11/1999,182
p1747,Don Hutchison,Forward,Scotland,5/9/1971,185
p17476,Vincent Kompany,Defender,Belgium,4/10/1986,193
p17479,Christian Wilhelmsson,Midfielder,Sweden,12/8/1979,178
p1748,Scot Gemmill,Midfielder,Scotland,1/2/1971,178
p17482,Sherjill MacDonald,Forward,Netherlands,11/20/1984,185
p17485,Craig Beattie,Forward,Scotland,1/16/1984,183
p17486,Michal Papadopulos,Forward,Czech Republic,0000-00-00,\N
p174872,Courtney Baker-Richardson,Forward,England,12/5/1995,188
p174874,Joachim Andersen,Defender,Denmark,5/31/1996,192
p1749,Mark Pembridge,Midfielder,Wales,11/29/1970,170
p174932,Sergi Canós,Forward,Spain,2/2/1997,177
p174933,Daniel Gyollai,Goalkeeper,Hungary,4/7/1997,197
p174934,Lewis Banks,Defender,England,4/14/1997,\N
p174944,George Johnston,Defender,Scotland,9/1/1998,181
p1750,Paul Gerrard,Goalkeeper,England,1/22/1973,188
p17500,Emmanuel Adebayor,Forward,Togo,2/26/1984,191
p17501,Edson,Forward,Cape Verde,9/3/1983,187
p17504,Ben Williams,Goalkeeper,England,8/27/1982,183
p17505,Luke Steele,,England,9/24/1984,188
p17506,Paul McShane,Defender,Ireland,1/6/1986,183
p1751,Paul Michael Branch,Forward,England,10/18/1978,178
p17515,Antonio Núñez,Midfielder,Spain,1/15/1979,183
p17518,David Rozehnal,Defender,Czech Republic,0000-00-00,\N
p1752,Gareth Farrelly,Midfielder,Ireland,8/28/1975,185
p17526,Radoslav Kovác,Defender,Czech Republic,0000-00-00,\N
p1753,David Weir,Defender,Scotland,5/10/1970,191
p175351,Demeaco Duhaney,Defender,England,10/13/1998,180
p175352,Manu García,Midfielder,Spain,1/2/1998,169
p175353,Tom Dele-Bashiru,Midfielder,Nigeria,9/17/1999,183
p1754,Abel Xavier,Defender,Portugal,11/30/1972,189
p1755,Pegguy Arphexad,Goalkeeper,France,5/18/1973,188
p175592,Naby Keïta,Midfielder,Guinea,2/10/1995,172
p1757,Frank Sinclair,Defender,Jamaica,12/3/1971,175
p1758,Gerry Taggart,Defender,Northern Ireland,10/18/1970,188
p175832,Callum Connolly,Defender,England,9/23/1997,183
p175874,Jordan Graham,Midfielder,England,3/5/1995,182
p1759,Mitch Ward,Midfielder,England,6/19/1971,173
p175931,Charlie Gilmour,Midfielder,Scotland,2/11/1999,171
p175941,Alfie Whiteman,Goalkeeper,England,10/2/1998,189
p175944,Rushian Marcus Amari Hepburn-Murphy,Forward,England,8/28/1998,173
p175946,Víctor Camarasa,Midfielder,Spain,5/28/1994,183
p17597,Juan Carlos Menseguéz,Midfielder,Argentina,2/18/1984,174
p1760,Steve Walsh,Defender,England,11/3/1964,191
p17601,Scott Carson,Goalkeeper,England,9/3/1985,190
p1761,Peter Degn,Midfielder,Denmark,4/6/1977,178
p1762,Muzzy Izzet,Midfielder,Turkey,10/31/1974,178
p176291,Joe Riley,Midfielder,England,12/6/1996,183
p176295,Matty Willock,Midfielder,England,8/20/1996,172
p176296,Ashley Fletcher,Forward,England,10/2/1995,185
p176297,Marcus Rashford,Forward,England,10/31/1997,180
p1763,Neil Lennon,Midfielder,Northern Ireland,6/25/1971,175
p176341,Ro-Shaun Williams,Defender,England,9/3/1998,188
p1764,Richard Dunne,Defender,Ireland,9/21/1979,188
p176413,Christian Pulisic,Midfielder,United States,9/18/1998,172
p176414,Luca de la Torre,Midfielder,United States,5/23/1998,178
p176420,Darnell Furlong,Defender,England,10/31/1995,183
p176424,Cole Kpekawa,Defender,England,5/20/1996,191
p176426,Brandon Comley,Midfielder,Montserrat,11/18/1995,180
p176428,Aaron Mitchell,Midfielder,England,4/14/1996,\N
p176435,Oliver Davies,Goalkeeper,Wales,12/31/1994,\N
p17646,Gylfi Einarsson,Midfielder,Iceland,10/27/1978,181
p1765,Emile Heskey,Forward,England,1/11/1978,188
p1766,Slaven Bilic,Defender,Croatia,9/11/1968,188
p176698,Mark Waddington,Midfielder,England,10/11/1996,\N
p1767,Steve Guppy,Midfielder,England,3/29/1969,180
p176704,Dominic Telford,Midfielder,England,12/5/1996,175
p176706,Alfie Jones,Defender,England,10/7/1997,191
p176797,Harry Burgoyne,Goalkeeper,England,12/28/1996,195
p1768,Danny Cadamarteri,Forward,England,10/12/1979,175
p17685,Jamie Cade,Forward,England,1/15/1984,173
p17686,Lewis Buxton,Defender,England,12/10/1983,185
p17687,Carl Ikeme,Goalkeeper,Nigeria,6/8/1986,188
p1769,Arnar Gunnlaugsson,Forward,Iceland,3/6/1973,182
p17691,Sergio Leite,Goalkeeper,Portugal,8/16/1979,\N
p17694,Ross Turnbull,Goalkeeper,England,1/4/1985,193
p1770,Terry Phelan,Defender,Ireland,3/16/1967,173
p1771,Robbie Savage,Midfielder,Wales,10/18/1974,185
p1772,John O'Kane,Defender,England,11/15/1974,178
p1773,Phil Gilchrist,Defender,England,8/25/1973,183
p17733,Lukas Podolski,Forward,Germany,6/4/1985,180
p1774,Francis Jeffers,Forward,England,1/25/1981,178
p17740,Jesús Navas,Midfielder,Spain,11/21/1985,172
p17744,Matt Derbyshire,Forward,England,4/14/1986,178
p17745,Kasper Schmeichel,Goalkeeper,Denmark,11/5/1986,189
p17746,Emiliano Viviano,Goalkeeper,Italy,12/1/1985,195
p17748,Luis García,Midfielder,Spain,6/24/1978,176
p1775,Stuart Campbell,Midfielder,Scotland,12/9/1977,178
p1776,Matt Elliott,Defender,Scotland,11/1/1968,191
p17761,James Tarkowski,Defender,England,11/19/1992,185
p17762,Donovan Ricketts,Goalkeeper,Jamaica,7/6/1977,194
p1777,Ian Marshall,Defender,England,3/20/1966,185
p1778,Graham Fenton,Forward,England,5/22/1974,178
p177815,Dominic Calvert-Lewin,Forward,England,3/16/1997,187
p17784,Graziano Pellè,Forward,Italy,7/15/1985,193
p17785,Dong Fangzhuo,Forward,China,1/23/1985,183
p1779,Andy Impey,Defender,England,9/30/1971,173
p1780,Stuart Wilson,Midfielder,Scotland,9/16/1977,173
p17802,Grzegorz Rasiak,Forward,Poland,1/12/1979,190
p17805,Warren Hunt,Midfielder,England,3/2/1984,\N
p17806,Anthony Pulis,Midfielder,England,7/21/1984,178
p178062,Joseph Hardy,Forward,England,9/26/1998,170
p1781,Tony Cottee,Forward,England,7/11/1965,173
p17811,Andrew Barrowman,Forward,Scotland,11/27/1984,183
p17812,David Fox,Midfielder,England,12/13/1983,177
p17813,Colin Heath,Forward,England,12/31/1983,183
p178173,Matthew Clarke,Defender,England,9/22/1996,185
p178186,Jarrod Bowen,Forward,England,12/20/1996,175
p1782,Sander Westerveld,Goalkeeper,Netherlands,10/23/1974,190
p178239,Easah Suliman,Defender,England,1/26/1998,188
p1783,Lawrie Dudfield,Forward,England,5/7/1980,183
p178301,Ollie Watkins,Forward,England,12/30/1995,180
p178304,Lys Mousset,Forward,France,2/8/1996,184
p17831,Neil Kilkenny,Midfielder,Australia,12/19/1985,173
p17834,David Limbersky,Midfielder,Czech Republic,10/6/1983,178
p1784,Stéphane Henchoz,Defender,Switzerland,9/7/1974,184
p17842,Yoann Folly,Midfielder,Togo,6/6/1985,175
p1785,Stefan Oakes,Midfielder,England,9/6/1978,180
p1786,Theo Zagorakis,Midfielder,Greece,10/27/1971,175
p17866,Dwight Pezzarossi,Midfielder,Guatemala,9/4/1979,\N
p17873,Craig Rocastle,Midfielder,Grenada,8/17/1981,186
p17877,Quincy Owusu-Abeyie,Forward,Ghana,4/15/1986,180
p17878,Cesc Fàbregas,Midfielder,Spain,5/4/1987,180
p1788,Rigobert Song,Defender,Cameroon,7/1/1976,185
p178867,Toni Martínez,Forward,Spain,6/30/1997,180
p178871,Aleix García,Midfielder,Spain,6/28/1997,173
p178876,Jesús Vallejo,Defender,Spain,1/5/1997,184
p1789,Steve Staunton,Defender,Ireland,1/19/1969,183
p17891,Diniyar Bilyaletdinov,Midfielder,Russia,2/27/1985,185
p17892,Ciaran Donnelly,Midfielder,England,4/2/1986,180
p179018,Miguel Almirón,Midfielder,Paraguay,2/10/1994,174
p17906,Iván Ramis,Defender,Spain,10/25/1984,188
p1791,Phil Babb,Defender,Ireland,11/30/1970,183
p179100,Jindrich Stanek,Goalkeeper,Czech Republic,4/27/1996,192
p179132,Andre Olukanmi,Midfielder,England,12/1/1997,183
p179141,Shani Tarashaj,Forward,Switzerland,2/7/1995,176
p179183,Henry Jones,Midfielder,Wales,9/18/1993,183
p179184,Scott Tancock,Defender,Wales,12/29/1993,185
p17926,Roberto Soldado,Forward,Spain,5/27/1985,180
p179261,Zachary Dearnley,Midfielder,England,9/28/1998,\N
p179268,Marc Cucurella,Defender,Spain,7/22/1998,172
p179276,Mathias Normann,Midfielder,Norway,5/28/1996,179
p1793,Vladimir Smicer,Midfielder,Czech Republic,5/24/1973,178
p17934,Kevan Hurst,Midfielder,England,8/27/1985,178
p17935,Ian Ross,Midfielder,England,1/13/1986,180
p17936,Jonathan Forte,Forward,Barbados,7/25/1986,183
p179365,Aston Oxborough,Goalkeeper,England,5/9/1998,\N
p179377,Daniel Jarvis,Midfielder,England,4/3/1998,\N
p17939,Moses Ashikodi,Forward,Antigua & Barbuda,6/27/1987,178
p1794,Robbie Fowler,Forward,England,4/9/1975,173
p179456,Oskar Buur,Defender,Denmark,3/31/1998,178
p1795,Michael Owen,Forward,England,12/14/1979,173
p17955,Stephen Dobbie,Forward,Scotland,12/5/1982,178
p179587,Dennis Srbeny,Forward,Germany,5/5/1994,189
p179596,Elliott Moore,Defender,England,3/16/1997,\N
p1796,Jamie Redknapp,Midfielder,England,6/25/1973,183
p179615,David Henen,Forward,Togo,4/19/1996,185
p179620,Obbi Oularé,Forward,Belgium,1/8/1996,196
p17967,Yves Ma-Kalambay,Goalkeeper,Belgium,1/31/1986,194
p1797,Sami Hyypiä,Defender,Finland,10/7/1973,195
p179717,George Byers,Midfielder,Scotland,5/29/1996,180
p179725,Carl Stewart,Midfielder,England,5/2/1997,175
p17974,Steven Taylor,Defender,England,1/23/1986,188
p17977,Mikael Nilsson,Midfielder,Sweden,6/24/1978,182
p1798,Vegard Heggem,Defender,Norway,7/13/1975,180
p17980,Anders Andersson,Forward,Sweden,3/15/1974,173
p17982,Matthew Bates,Defender,England,12/10/1986,178
p179827,Callum Williams,Defender,England,2/4/1997,180
p179829,Josh Pask,Defender,England,11/1/1997,187
p179830,Grady Diangana,Midfielder,England,4/19/1998,180
p17987,Carl Motteram,Midfielder,England,9/3/1984,165
p1799,Patrik Berger,Midfielder,Czech Republic,11/10/1973,185
p17997,Phil Bardsley,Defender,Scotland,6/28/1985,180
p1800,Dietmar Hamann,Midfielder,Germany,8/27/1973,189
p18000,Martin Brittain,Midfielder,England,12/29/1984,173
p18002,Lee Roche,Defender,England,10/28/1980,178
p18004,Colin Doyle,Goalkeeper,Ireland,6/12/1985,195
p18005,Jonathan Spector,Defender,United States,3/1/1986,183
p18006,Martin Cranie,Defender,England,9/26/1986,183
p18008,James Morrison,Midfielder,Scotland,5/25/1986,180
p18009,Jamie Winter,Midfielder,Scotland,8/4/1985,178
p1801,Paul Robinson,Goalkeeper,England,10/15/1979,193
p180135,Sean Longstaff,Midfielder,England,10/30/1997,180
p18015,Paul Harrison,Goalkeeper,England,12/18/1984,183
p180151,Nikola Vlasic,Midfielder,Croatia,10/4/1997,178
p180184,Donny van de Beek,Midfielder,Netherlands,4/18/1997,184
p1802,Erik Meijer,Forward,Netherlands,8/2/1969,189
p180294,Karlan Grant,Forward,England,9/18/1997,180
p1803,Brad Friedel,Goalkeeper,United States,5/18/1971,191
p1804,Mark Bosnich,Goalkeeper,Australia,1/13/1972,185
p18042,José Moreira,Goalkeeper,Portugal,3/20/1982,185
p1805,Stig Inge Bjornebye,Defender,Norway,12/11/1969,178
p1806,Dominic Matteo,Defender,Scotland,4/28/1974,185
p1807,Gary Neville,Defender,England,2/18/1975,180
p18072,Chris Cohen,Defender,England,3/5/1987,178
p18073,Mark Noble,Midfielder,England,5/8/1987,180
p180732,Jake Clarke-Salter,Defender,England,9/22/1997,188
p180736,Trevoh Chalobah,Defender,England,7/5/1999,190
p18074,Tom Soares,Midfielder,England,7/10/1986,183
p18075,Tariq Nabil,Midfielder,England,3/29/1985,\N
p1808,Titi Camara,Forward,Guinea,11/17/1972,183
p180804,Axel Tuanzebe,Defender,England,11/14/1997,186
p180807,Sean Goss,Midfielder,England,10/1/1995,191
p1809,Jamie Carragher,Defender,England,1/28/1978,185
p180974,Joelinton,Forward,Brazil,8/14/1996,186
p1810,Denis Irwin,Defender,Ireland,10/31/1965,173
p181008,Albian Ajeti,Forward,Switzerland,2/26/1997,183
p181077,Marlon Fossey,Defender,United States,9/9/1998,180
p1811,Danny Hay,Defender,New Zealand,5/15/1975,191
p1812,Danny Murphy,Midfielder,England,3/18/1977,175
p18124,Mark Howard,Goalkeeper,England,9/21/1986,183
p18125,Arturo Lupoli,Forward,Italy,6/24/1987,173
p18126,Frankie Simek,Defender,United States,10/13/1984,183
p18127,Ryan Smith,Midfielder,England,11/10/1986,176
p18128,John Spicer,Midfielder,England,9/13/1983,180
p18129,Keith Fahey,Midfielder,Ireland,1/15/1983,177
p181294,Regan Booty,Midfielder,England,3/4/1998,180
p1813,David Thompson,Midfielder,England,9/12/1977,170
p18130,James O'Connor,Defender,England,11/20/1984,178
p18131,Gary Harkins,Midfielder,Scotland,1/2/1985,188
p18132,Alan Morgan,Midfielder,Scotland,11/27/1983,183
p18133,Charlie Comyn-Platt,Defender,England,10/2/1985,\N
p18134,Michael Gillan,Defender,England,3/12/1986,\N
p18135,Ricky Shakes,Forward,Guyana,1/25/1985,178
p18136,Jason Talbot,Defender,England,9/30/1985,173
p18137,Duong Thach,Forward,Sweden,12/9/1985,180
p18138,Alex Varney,Forward,England,12/27/1984,178
p18139,Tyrone Berry,Forward,England,3/11/1987,173
p181397,Jamie Sterry,Defender,England,11/21/1995,180
p1814,Steven Gerrard,Midfielder,England,5/30/1980,185
p18140,Patrizio Pascucci,Forward,Italy,11/25/1985,\N
p18141,Matthew Collins,Midfielder,Wales,8/31/1986,174
p18142,Liam Fontaine,Defender,England,1/7/1986,180
p18143,Stuart Noble,Forward,Scotland,10/14/1983,183
p18144,Zak Whitbread,Defender,United States,3/4/1984,188
p18145,Andrew Taylor,Defender,England,8/1/1986,178
p18146,Peter Ramage,Defender,England,11/22/1983,185
p18147,Paul Gallacher,Goalkeeper,Scotland,8/16/1979,183
p18148,Chris Clark,Midfielder,England,6/9/1984,175
p181489,Alex Pike,Defender,England,2/8/1997,\N
p18149,Feliciano,Defender,Portugal,4/6/1987,180
p1815,David May,Defender,England,6/24/1970,183
p18150,Tim Sparv,Defender,Finland,2/20/1987,194
p18151,Marton Fülöp,Goalkeeper,Hungary,5/3/1983,196
p18152,Philip Ifil,Defender,England,11/18/1986,175
p18153,Simon Brown,Midfielder,England,9/18/1983,170
p18154,Simon Miotto,Goalkeeper,Australia,9/5/1969,185
p18155,Mathieu Flamini,Midfielder,France,3/7/1984,178
p18156,Mika Masalin,Goalkeeper,Finland,1/29/1986,\N
p1816,Ronny Johnsen,Defender,Norway,6/10/1969,191
p1817,Jaap Stam,Defender,Netherlands,7/17/1972,191
p1818,David Beckham,Midfielder,England,5/2/1975,183
p18180,Gilberto,Defender,Brazil,4/25/1976,180
p1819,Nicky Butt,Midfielder,England,1/21/1975,178
p181911,Kyle Scott,Midfielder,United States,12/22/1997,172
p181913,Iké Ugbo,Forward,Canada,9/21/1998,184
p1820,Andrew Cole,Forward,England,10/15/1971,178
p1821,Phil Neville,Defender,England,1/21/1977,180
p18214,Alan O'Brien,Midfielder,Ireland,2/20/1985,178
p18215,Kenwyne Jones,Forward,Trinidad & Tobago,10/5/1984,188
p182156,Leroy Sané,Forward,Germany,1/11/1996,184
p1822,Shay Given,Goalkeeper,Ireland,4/20/1976,185
p18220,Bjarni Vidarsson,Midfielder,Iceland,3/5/1988,187
p18221,Gerard Piqué,Defender,Spain,2/2/1987,194
p18222,Giuseppe Rossi,Forward,Italy,2/1/1987,173
p18223,Defendi,Defender,Brazil,6/17/1986,193
p18224,Leigh Mills,Defender,England,2/8/1988,175
p1823,John Curtis,Defender,England,9/3/1978,178
p1824,Warren Barton,Defender,England,3/19/1969,180
p182436,Ben Woodburn,Forward,Wales,10/15/1999,174
p1825,Jesper Blomqvist,Midfielder,Sweden,2/5/1974,175
p182539,Dani Ceballos,Midfielder,Spain,8/7/1996,179
p1826,Raimond van der Gouw,Goalkeeper,Netherlands,3/24/1963,191
p182620,Ntumba Massanka,Midfielder,England,11/30/1996,191
p18267,Aiden McGeady,Midfielder,Ireland,4/4/1986,180
p1827,Mark Schwarzer,Goalkeeper,Australia,10/6/1972,194
p18276,Daniel de Ridder,Midfielder,Netherlands,3/6/1984,180
p18277,Urby Emanuelson,Midfielder,Netherlands,6/16/1986,176
p1828,Elena Marcelino,Defender,Spain,9/26/1971,188
p18281,Jaroslaw Fojut,Defender,Poland,10/17/1987,188
p18282,Roger Palmer,Forward,England,1/30/1959,178
p182888,Joe Ward,Forward,England,9/27/1996,183
